t_sim,x,y,z
0.00000,0.00000,0.00000,0.00000
0.01000,0.00000,0.00000,-0.00001
0.02000,0.00000,0.00000,0.00000
0.03000,0.00000,0.00000,0.00000
0.04000,0.00000,0.00000,-0.00001
0.05000,0.00000,0.00000,0.00000
0.06000,0.00000,0.00000,0.00000
0.07000,0.00000,0.00000,-0.00001
0.08000,0.00000,0.00000,0.00000
0.09000,0.00000,0.00000,0.00000
0.10000,0.00000,0.00000,0.00000
0.11000,0.00000,0.00000,-0.00001
0.12000,0.00000,0.00000,0.00000
0.13000,0.00000,0.00000,-0.00001
0.14000,0.00000,0.00000,0.00000
0.15001,0.00000,0.00000,0.00000
0.16001,0.00000,0.00000,0.00000
0.17001,0.00000,0.00000,-0.00001
0.18001,0.00000,0.00000,0.00000
0.19001,0.00000,0.00000,0.00000
0.20001,0.00000,0.00000,0.00000
0.21001,0.00000,0.00000,-0.00001
0.22001,0.00000,0.00000,0.00000
0.23001,0.00000,0.00000,0.00000
0.24001,0.00000,0.00000,0.00000
0.25001,0.00000,0.00000,0.00000
0.26001,0.00000,0.00000,0.00000
0.27001,0.00000,0.00000,0.00000
0.28001,0.00000,0.00000,-0.00001
0.29001,0.00000,0.00000,-0.00001
0.30001,0.00000,0.00000,0.00000
0.31001,0.00000,0.00000,-0.00001
0.32001,0.00000,0.00000,0.00000
0.33001,0.00000,0.00000,-0.00001
0.34001,0.00000,0.00000,0.00000
0.35001,0.00000,0.00000,0.00000
0.36001,0.00000,0.00000,-0.00001
0.37001,0.00000,0.00000,0.00000
0.38001,0.00000,0.00000,-0.00001
0.39001,0.00000,0.00000,-0.00001
0.40001,0.00000,0.00000,0.00000
0.41001,0.00000,0.00000,-0.00001
0.42001,0.00000,0.00000,-0.00001
0.43001,0.00000,0.00000,0.00000
0.44001,0.00000,0.00000,-0.00001
0.45001,0.00000,0.00000,0.00000
0.46001,0.00000,0.00000,-0.00001
0.47001,0.00000,0.00000,0.00000
0.48001,0.00000,0.00000,0.00000
0.49001,0.00000,0.00000,-0.00001
0.50001,0.00000,0.00000,0.00000
0.51001,0.00000,0.00000,-0.00001
0.52001,0.00000,0.00000,-0.00001
0.53001,0.00000,0.00000,0.00000
0.54001,0.00000,0.00000,-0.00001
0.55001,0.00000,0.00000,0.00000
0.56001,0.00000,0.00000,0.00000
0.57001,0.00000,0.00000,-0.00001
0.58001,0.00000,0.00000,0.00000
0.59002,0.00000,0.00000,-0.00001
0.60002,0.00000,0.00000,0.00000
0.61002,0.00000,0.00000,0.00000
0.62002,0.00000,0.00000,0.00000
0.63002,0.00000,0.00000,-0.00001
0.64002,0.00000,0.00000,0.00000
0.65002,0.00000,0.00000,-0.00001
0.66002,0.00000,0.00000,0.00000
0.67002,0.00000,0.00000,0.00000
0.68002,0.00000,0.00000,0.00000
0.69002,0.00000,0.00000,-0.00001
0.70002,0.00000,0.00000,0.00000
0.71002,0.00000,0.00000,0.00000
0.72002,0.00000,0.00000,0.00000
0.73002,0.00000,0.00000,-0.00001
0.74002,0.00000,0.00000,0.00000
0.75002,0.00000,0.00000,0.00000
0.76002,0.00000,0.00000,0.00000
0.77002,0.00000,0.00000,0.00000
0.78002,0.00000,0.00000,0.00000
0.79002,0.00000,0.00000,0.00000
0.80002,0.00000,0.00000,-0.00001
0.81002,0.00000,0.00000,-0.00001
0.82002,0.00000,0.00000,0.00000
0.83002,0.00000,0.00000,-0.00001
0.84002,0.00000,0.00000,0.00000
0.85002,0.00000,0.00000,-0.00001
0.86002,0.00000,0.00000,0.00000
0.87002,0.00000,0.00000,0.00000
0.88002,0.00000,0.00000,-0.00001
0.89002,0.00000,0.00000,0.00000
0.90002,0.00000,0.00000,-0.00001
0.91002,0.00000,0.00000,-0.00001
0.92002,0.00000,0.00000,0.00000
0.93002,0.00000,0.00000,-0.00001
0.94002,0.00000,0.00000,-0.00001
0.95002,0.00000,0.00000,0.00000
0.96002,0.00000,0.00000,-0.00001
0.97002,0.00000,0.00000,0.00000
0.98002,0.00000,0.00000,-0.00001
0.99002,0.00000,0.00000,0.00000
1.00002,0.00000,0.00000,0.00000
1.01002,0.00000,0.00000,-0.00001
1.02002,0.00000,0.00000,0.00000
1.03003,0.00000,0.00000,-0.00001
1.04003,0.00000,0.00000,-0.00001
1.05003,0.00000,0.00000,0.00000
1.06003,0.00000,0.00000,-0.00001
1.07003,0.00000,0.00000,0.00000
1.08003,0.00000,0.00000,-0.00001
1.09003,0.00000,0.00000,-0.00001
1.10003,0.00000,0.00000,0.00000
1.11003,0.00000,0.00000,-0.00001
1.12003,0.00000,0.00000,0.00000
1.13003,0.00000,0.00000,0.00000
1.14003,0.00000,0.00000,-0.00001
1.15003,0.00000,0.00000,0.00000
1.16003,0.00000,0.00000,-0.00001
1.17003,0.00000,0.00000,-0.00001
1.18003,0.00000,0.00000,0.00000
1.19003,0.00000,0.00000,-0.00001
1.20003,0.00000,0.00000,0.00000
1.21003,0.00000,0.00000,-0.00001
1.22003,0.00000,0.00000,-0.00001
1.23003,0.00000,0.00000,0.00000
1.24003,0.00000,0.00000,-0.00001
1.25003,0.00000,0.00000,0.00000
1.26003,0.00000,0.00000,0.00000
1.27003,0.00000,0.00000,0.00000
1.28003,0.00000,0.00000,-0.00001
1.29003,0.00000,0.00000,0.00000
1.30003,0.00000,0.00000,-0.00001
1.31003,0.00000,0.00000,0.00000
1.32003,0.00000,0.00000,0.00000
1.33003,0.00000,0.00000,0.00000
1.34003,0.00000,0.00000,-0.00001
1.35003,0.00000,0.00000,0.00000
1.36003,0.00000,0.00000,-0.00001
1.37003,0.00000,0.00000,-0.00001
1.38003,0.00000,0.00000,0.00000
1.39003,0.00000,0.00000,-0.00001
1.40003,0.00000,0.00000,0.00000
1.41003,0.00000,0.00000,-0.00001
1.42003,0.00000,0.00000,0.00000
1.43003,0.00000,0.00000,0.00000
1.44003,0.00000,0.00000,-0.00001
1.45003,0.00000,0.00000,-0.00001
1.46004,0.00000,0.00000,0.00000
1.47004,0.00000,0.00000,0.00000
1.48004,0.00000,0.00000,-0.00001
1.49004,0.00000,0.00000,0.00000
1.50004,0.00000,0.00000,-0.00001
1.51004,0.00000,0.00000,0.00000
1.52004,0.00000,0.00000,0.00000
1.53004,0.00000,0.00000,0.00000
1.54004,0.00000,0.00000,-0.00001
1.55004,0.00000,0.00000,0.00000
1.56004,0.00000,0.00000,0.00000
1.57004,0.00000,0.00000,0.00000
1.58004,0.00000,0.00000,-0.00001
1.59004,0.00000,0.00000,0.00000
1.60004,0.00000,0.00000,0.00000
1.61004,0.00000,0.00000,0.00000
1.62004,0.00000,0.00000,0.00000
1.63004,0.00000,0.00000,0.00000
1.64004,0.00000,0.00000,0.00000
1.65004,0.00000,0.00000,-0.00001
1.66004,0.00000,0.00000,-0.00001
1.67004,0.00000,0.00000,0.00000
1.68004,0.00000,0.00000,-0.00001
1.69004,0.00000,0.00000,0.00000
1.70004,0.00000,0.00000,-0.00001
1.71004,0.00000,0.00000,0.00000
1.72004,0.00000,0.00000,0.00000
1.73004,0.00000,0.00000,-0.00001
1.74004,0.00000,0.00000,0.00000
1.75004,0.00000,0.00000,-0.00001
1.76004,0.00000,0.00000,-0.00001
1.77004,0.00000,0.00000,0.00000
1.78004,0.00000,0.00000,-0.00001
1.79004,0.00000,0.00000,-0.00001
1.80004,0.00000,0.00000,0.00000
1.81004,0.00000,0.00000,-0.00001
1.82004,0.00000,0.00000,0.00000
1.83004,0.00000,0.00000,-0.00001
1.84004,0.00000,0.00000,0.00000
1.85004,0.00000,0.00000,0.00000
1.86004,0.00000,0.00000,-0.00001
1.87004,0.00000,0.00000,0.00000
1.88004,0.00000,0.00000,-0.00001
1.89004,0.00000,0.00000,-0.00001
1.90005,0.00000,0.00000,0.00000
1.91005,0.00000,0.00000,-0.00001
1.92005,0.00000,0.00000,0.00000
1.93005,0.00000,0.00000,0.00000
1.94005,0.00000,0.00000,-0.00001
1.95005,0.00000,0.00000,0.00000
1.96005,0.00000,0.00000,-0.00001
1.97005,0.00000,0.00000,0.00000
1.98005,0.00000,0.00000,-0.00001
1.99005,0.00000,0.00000,0.00000
2.00005,0.00000,0.00000,0.00000
2.01005,0.00000,0.00000,-0.00001
2.02005,0.00000,0.00000,0.00000
2.03005,0.00000,0.00000,0.00000
2.04005,0.00000,0.00000,-0.00001
2.05005,0.00000,0.00000,0.00000
2.06005,0.00000,0.00000,-0.00001
2.07005,0.00000,0.00000,0.00000
2.08005,0.00000,0.00000,0.00000
2.09005,0.00000,0.00000,-0.00001
2.10005,0.00000,0.00000,0.00000
2.11005,0.00000,0.00000,-0.00001
2.12005,0.00000,0.00000,0.00000
2.13005,0.00000,0.00000,0.00000
2.14005,0.00000,0.00000,0.00000
2.15005,0.00000,0.00000,-0.00001
2.16005,0.00000,0.00000,0.00000
2.17005,0.00000,0.00000,-0.00001
2.18005,0.00000,0.00000,-0.00001
2.19005,0.00000,0.00000,0.00000
2.20005,0.00000,0.00000,-0.00001
2.21005,0.00000,0.00000,0.00000
2.22005,0.00000,0.00000,-0.00001
2.23005,0.00000,0.00000,0.00000
2.24005,0.00000,0.00000,0.00000
2.25005,0.00000,0.00000,-0.00001
2.26005,0.00000,0.00000,0.00000
2.27005,0.00000,0.00000,-0.00001
2.28005,0.00000,0.00000,0.00000
2.29005,0.00000,0.00000,-0.00001
2.30005,0.00000,0.00000,0.00000
2.31005,0.00000,0.00000,0.00000
2.32005,0.00000,0.00000,-0.00001
2.33005,0.00000,0.00000,0.00000
2.34006,0.00000,0.00000,0.00000
2.35006,0.00000,0.00000,-0.00001
2.36006,0.00000,0.00000,0.00000
2.37006,0.00000,0.00000,-0.00001
2.38006,0.00000,0.00000,0.00000
2.39006,0.00000,0.00000,0.00000
2.40006,0.00000,0.00000,-0.00001
2.41006,0.00000,0.00000,0.00000
2.42006,0.00000,0.00000,-0.00001
2.43006,0.00000,0.00000,-0.00001
2.44006,0.00000,0.00000,0.00000
2.45006,0.00000,0.00000,-0.00001
2.46006,0.00000,0.00000,0.00000
2.47006,0.00000,0.00000,-0.00001
2.48006,0.00000,0.00000,0.00000
2.49006,0.00000,0.00000,0.00000
2.50006,0.00000,0.00000,0.00000
2.51006,0.00000,0.00000,-0.00001
2.52006,0.00000,0.00000,0.00000
2.53006,0.00000,0.00000,0.00000
2.54006,0.00000,0.00000,0.00000
2.55006,0.00000,0.00000,-0.00001
2.56006,0.00000,0.00000,0.00000
2.57006,0.00000,0.00000,0.00000
2.58006,0.00000,0.00000,-0.00001
2.59006,0.00000,0.00000,0.00000
2.60006,0.00000,0.00000,0.00000
2.61006,0.00000,0.00000,-0.00001
2.62006,0.00000,0.00000,0.00000
2.63006,0.00000,0.00000,0.00000
2.64006,0.00000,0.00000,0.00000
2.65006,0.00000,0.00000,0.00000
2.66006,0.00000,0.00000,-0.00001
2.67006,0.00000,0.00000,0.00000
2.68006,0.00000,0.00000,0.00000
2.69006,0.00000,0.00000,-0.00001
2.70006,0.00000,0.00000,0.00000
